element_id	element_type	length	n_cds_called	has_relaxase	relaxase_families	mpf_classes	n_mpf_classes	n_fa_fata_profiles	exclusion_family_hit	phylum	genus
NZ_AP023322_2508694..2545321	NA	36628	37	1	T4SS_MOBP1	none	0	0		Bacteroidota	Coprobacter
NZ_AP023322_3012069..3019143	NA	7075	6	1	T4SS_MOBP1	none	0	0		Bacteroidota	Coprobacter
NZ_AP023326_323178..469641	NA	146464	153	1	T4SS_MOBP1,profile_MOBT	MPF_T	1	0		Proteobacteria	Acetobacter
NZ_AP023354_1044151..1059302	NA	15152	18	0	NA	none	0	0		Actinobacteriota	Actinocatenispora
NZ_AP023354_1660464..1672570	NA	12107	14	0	NA	none	0	0		Actinobacteriota	Actinocatenispora
NZ_AP023354_2125073..2141894	NA	16822	19	1	profile_MOBT	none	0	0		Actinobacteriota	Actinocatenispora
NZ_AP023354_314244..328429	NA	14186	22	0	NA	none	0	0		Actinobacteriota	Actinocatenispora
NZ_AP023354_3724114..3728056	NA	3943	4	0	NA	none	0	0		Actinobacteriota	Actinocatenispora
NZ_AP023354_3907492..3956182	AICE	48691	72	0	NA	none	0	0		Actinobacteriota	Actinocatenispora
NZ_AP023355_5618040..5635371	NA	17332	20	0	NA	none	0	0		Actinobacteriota	Actinocatenispora
NZ_AP023356_5867335..5881633	NA	14299	20	0	NA	none	0	0		Actinobacteriota	Actinoplanes
NZ_AP023360_1316227..1327298	NA	11072	15	1	profile_MOBT	none	0	0		Actinobacteriota	Catellatospora
NZ_AP023360_264250..272249	IME	8000	9	0	NA	none	0	0		Actinobacteriota	Catellatospora
NZ_AP023360_4511298..4518051	NA	6754	11	0	NA	none	0	0		Actinobacteriota	Catellatospora
NZ_AP023360_813141..836122	NA	22982	26	0	NA	none	0	0		Actinobacteriota	Catellatospora
NZ_AP023388_725612..767733	NA	42122	38	1	T4SS_MOBQ	none	0	1		Firmicutes	Streptococcus
NZ_AP023392_1306990..1408301	ICE	101312	90	1	T4SS_MOBP1,T4SS_MOBV	MPF_FA	1	9		Firmicutes	Streptococcus
NZ_AP023392_947514..1094808	ICE	147295	144	1	T4SS_MOBP1,T4SS_MOBV	none	0	6		Firmicutes	Streptococcus
NZ_AP023393_259253..288235	NA	28983	38	1	T4SS_MOBV,profile_MOBT	none	0	0		Firmicutes	Streptococcus
NZ_AP023394_1510415..1547851	NA	37437	36	1	profile_MOBT	MPF_FA	1	5		Firmicutes	Streptococcus
NZ_AP023394_240845..266164	NA	25320	29	1	profile_MOBT	none	0	0		Firmicutes	Streptococcus
NZ_AP023396_1058791..1074477	NA	15687	16	1	profile_MOBF	none	0	0		Actinobacteriota	Nocardia
NZ_AP023396_1829222..1878726	NA	49505	52	1	profile_MOBM	none	0	0		Actinobacteriota	Nocardia
NZ_AP023398_3419609..3425655	NA	6047	6	1	T4SS_MOBP1	none	0	0		Proteobacteria	Aeromonas
NZ_AP023398_3477038..3574023	ICE	96986	85	1	T4SS_MOBP1,profile_MOBT	none	0	0		Proteobacteria	Aeromonas
NZ_AP023410_2460148..2467944	NA	7797	7	1	T4SS_MOBP1	none	0	0		Proteobacteria	Acetobacter
NZ_AP023439_2259746..2271920	NA	12175	19	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_AP023439_2522904..2545059	NA	22156	27	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_AP023439_5175760..5194032	NA	18273	22	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_AP023440_4455779..4461528	NA	5750	8	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_AP023440_4848717..4858733	NA	10017	15	1	profile_MOBT	none	0	0		Actinobacteriota	Streptomyces
NZ_AP023452_1858005..1887781	NA	29777	44	0	NA	none	0	0		Proteobacteria	Citrobacter_B
NZ_AP023452_3014211..3096164	ICE	81954	54	1	T4SS_MOBC	MPF_T	1	0	Eex_IncN	Proteobacteria	Citrobacter_B
NZ_AP023453_4131920..4186862	NA	54943	63	1	T4SS_MOBH,profile_MOBT	MPF_F	1	0		Proteobacteria	Klebsiella
NZ_AP024085_2312112..2392447	NA	80336	81	1	profile_MOBT	none	0	7		Firmicutes	Faecalibacillus
NZ_AP024105_556237..589898	NA	33662	37	1	T4SS_MOBQ	none	0	0		Proteobacteria	Ralstonia
NZ_AP024107_2234630..2280776	NA	46147	53	1	profile_MOBF	none	0	0		Proteobacteria	Ralstonia
NZ_AP024136_1490171..1530914	NA	40744	40	1	T4SS_MOBP1	MPF_T	1	0	Eex_IncN	Proteobacteria	Aeromonas
NZ_AP024136_3732588..3761776	NA	29189	32	1	T4SS_MOBP1	none	0	0		Proteobacteria	Aeromonas
NZ_AP024136_3904044..3999750	ICE	95707	93	1	T4SS_MOBP1	MPF_T	1	0	Eex_IncN	Proteobacteria	Aeromonas
NZ_AP024170_36734..48221	IME	11488	12	1	T4SS_MOBV	none	0	0		Firmicutes	Staphylococcus
NZ_AP024172_1008451..1091826	NA	83376	87	1	T4SS_MOBP1,profile_MOBT	MPF_T	1	0	Eex_IncN	Proteobacteria	Alicycliphilus
NZ_AP024172_1823249..1855244	IME	31996	30	1	T4SS_MOBQ	none	0	0		Proteobacteria	Alicycliphilus
NZ_AP024172_2993743..3108513	ICE	114771	120	1	T4SS_MOBH,profile_MOBT	MPF_F	1	0		Proteobacteria	Alicycliphilus
NZ_AP024172_3374504..3436440	NA	61937	56	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Alicycliphilus
NZ_AP024173_4781104..4792413	IME	11310	8	1	T4SS_MOBQ	none	0	0		Proteobacteria	Klebsiella
NZ_AP024201_2011358..2027492	IME	16135	15	0	NA	none	0	0		Firmicutes	Staphylococcus
NZ_AP024235_4096452..4453861	NA	357410	313	1	profile_MOBM	none	0	1		Proteobacteria	Alteromonas
NZ_AP024239_376..114732	ICE	114357	93	1	T4SS_MOBH,profile_MOBT	MPF_F	1	0		Proteobacteria	Thiohalobacter
NZ_AP024244_2254221..2284326	NA	30106	33	0	NA	none	0	0		Actinobacteriota	Mycobacterium
NZ_AP024247_2205638..2222712	NA	17075	18	0	NA	none	0	0		Actinobacteriota	Mycobacterium
NZ_AP024248_2463683..2494872	NA	31190	35	0	NA	none	0	0		Actinobacteriota	Mycobacterium
NZ_AP024254_5002797..5038311	AICE	35515	24	0	NA	none	0	0		Actinobacteriota	Mycobacterium
NZ_AP024255_2554913..2559710	NA	4798	3	0	NA	none	0	0		Actinobacteriota	Mycobacterium
NZ_AP024257_3293517..3313192	NA	19676	17	0	NA	none	0	0		Actinobacteriota	Mycobacterium
NZ_AP024320_1153387..1163952	NA	10566	13	1	T4SS_MOBH	none	0	0		Firmicutes	Limosilactobacillus
NZ_AP024354_3141331..3240382	ICE	99052	98	1	T4SS_MOBH,profile_MOBT	MPF_F	1	0		Proteobacteria	Pseudomonas_E
NZ_AP024402_1364588..1418037	ICE	53450	52	1	T4SS_MOBH,profile_MOBT	none	0	0		Proteobacteria	Aeromonas
NZ_AP024402_2010878..2019760	NA	8883	7	1	T4SS_MOBH	none	0	0		Proteobacteria	Aeromonas
NZ_AP024464_4721374..4724708	NA	3335	2	1	T4SS_MOBH	none	0	0		Proteobacteria	Pseudomonas_E
NZ_AP024464_5588892..5600326	NA	11435	9	1	T4SS_MOBH	none	0	0		Proteobacteria	Pseudomonas_E
NZ_AP024469_2353732..2474516	ICE	120785	114	1	profile_MOBT	none	0	1		Desulfobacterota	Pelotalea
NZ_AP024470_2330695..2345245	ICE	14551	12	1	T4SS_MOBP1,profile_MOBT	none	0	0		Actinobacteriota	Adlercreutzia
NZ_AP024510_1975149..2044527	ICE	69379	56	1	T4SS_MOBH,profile_MOBT	MPF_FA	1	6		Firmicutes	Longicatena
NZ_AP024510_389972..444452	NA	54481	53	1	T4SS_MOBP1,profile_MOBT	MPF_FA	1	7		Firmicutes	Longicatena
NZ_AP024524_2399769..2575488	ICE	175720	164	1	T4SS_MOBQ	none	0	1		Proteobacteria	Acinetobacter
NZ_CP002007_1993815..1998960	NA	5146	5	1	T4SS_MOBH	none	0	0		Firmicutes	Streptococcus
NZ_CP002190_1231406..1297651	NA	66246	60	1	T4SS_MOBC	none	0	0		Bdellovibrionota	Bdellovibrio
NZ_CP002190_1308112..1314486	NA	6375	9	1	T4SS_MOBC	none	0	0		Bdellovibrionota	Bdellovibrio
NZ_CP002190_474160..485102	NA	10943	15	1	profile_MOBM	none	0	0		Bdellovibrionota	Bdellovibrio
NZ_CP002580_3106161..3111205	NA	5045	6	1	T4SS_MOBP1,T4SS_MOBV	none	0	0		Proteobacteria	Burkholderia
NZ_CP003811_1654134..1686281	IME	32148	33	0	NA	none	0	0		Proteobacteria	Methylobacterium
NZ_CP003987_7509599..7515748	NA	6150	7	0	NA	none	0	1		Actinobacteriota	Streptomyces
NZ_CP003999_2495246..2732141	ICE	236896	240	0	NA	none	0	0		Proteobacteria	Klebsiella
NZ_CP004003_1513618..1528842	NA	15225	21	1	T4SS_MOBP1,T4SS_MOBQ,T4SS_MOBV	none	0	0		Proteobacteria	Burkholderia
NZ_CP004042_3916127..3931354	NA	15228	22	1	T4SS_MOBP1,T4SS_MOBQ,T4SS_MOBV	none	0	0		Proteobacteria	Burkholderia
NZ_CP004078_2364794..2385285	IME	20492	26	1	profile_MOBM	none	0	0		Firmicutes	Paenibacillus
NZ_CP004081_2155333..2234039	ICE	78707	73	1	profile_MOBT	MPF_FA	1	7		Firmicutes	Enterococcus
NZ_CP004081_422204..559658	NA	137455	166	0	NA	none	0	2		Firmicutes	Enterococcus
NZ_CP004350_2492391..2617642	ICE	125252	109	1	profile_MOBF	none	0	1		Actinobacteriota	Corynebacterium
NZ_CP004353_699639..785556	ICE	85918	88	1	profile_MOBF	none	0	1		Actinobacteriota	Corynebacterium
NZ_CP004379_1534167..1542690	NA	8524	9	1	T4SS_MOBV	none	0	0		Proteobacteria	Burkholderia
NZ_CP004387_3236860..3298208	ICE	61349	61	1	T4SS_MOBH,profile_MOBT	MPF_F	1	0		Proteobacteria	Alcanivorax_A
NZ_CP004388_2832571..2869895	ICE	37325	35	1	T4SS_MOBP1	MPF_T	1	0		Proteobacteria	Thalassospira
NZ_CP004393_931456..992140	NA	60685	64	1	T4SS_MOBP1	MPF_T	1	0		Proteobacteria	Celeribacter
NZ_CP004858_803842..835139	NA	31298	34	1	profile_MOBT	none	0	0		Firmicutes	Bacillus_A
NZ_CP004870_2051816..2203164	ICE	151349	162	1	T4SS_MOBC,profile_MOBT	none	0	0		Firmicutes	Bacillus_A
NZ_CP005083_1094293..1125730	NA	31438	30	1	T4SS_MOBQ,profile_MOBT	none	0	0		Proteobacteria	Sphingobium
NZ_CP005083_2490581..2569073	ICE	78493	77	1	T4SS_MOBC,T4SS_MOBP1	none	0	0		Proteobacteria	Sphingobium
NZ_CP005083_560094..729888	ICE	169795	177	1	T4SS_MOBP1,profile_MOBT	MPF_T	1	0		Proteobacteria	Sphingobium
NZ_CP005083_897772..977407	NA	79636	74	1	T4SS_MOBC,T4SS_MOBP1	none	0	0		Proteobacteria	Sphingobium
NZ_CP005084_830589..863617	NA	33029	33	0	NA	none	0	0		Proteobacteria	Sphingobium
NZ_CP005188_1718305..1912772	ICE	194468	193	1	T4SS_MOBQ,profile_MOBF	MPF_F	1	0		Proteobacteria	Sphingobium
NZ_CP005188_1974028..2036408	NA	62381	64	1	T4SS_MOBP1	MPF_T	1	0		Proteobacteria	Sphingobium
NZ_CP005188_390108..410651	NA	20544	7	1	T4SS_MOBP1	none	0	0		Proteobacteria	Sphingobium
NZ_CP005933_887596..934227	NA	46632	43	1	T4SS_MOBV	none	0	0		Firmicutes	Mycoplasmopsis
NZ_CP005974_381388..537136	NA	155749	152	0	NA	none	0	1		Proteobacteria	Photobacterium
NZ_CP006256_5176479..5225878	NA	49400	56	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas_E
NZ_CP006644_1925688..2074084	NA	148397	153	1	profile_MOBF,profile_MOBT	MPF_F	1	0		Proteobacteria	Sphingomonas_D
NZ_CP006659_1966111..1994669	IME	28559	34	1	T4SS_MOBP2,T4SS_MOBQ	none	0	0		Proteobacteria	Klebsiella
NZ_CP006692_4231085..4295129	ICE	64045	62	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Salmonella
NZ_CP006696_1828412..1842268	NA	13857	27	0	NA	none	0	0		Proteobacteria	Xylella
NZ_CP006704_1699947..1816630	ICE	116684	114	1	T4SS_MOBP1	MPF_T	1	0	Eex_IncN	Proteobacteria	Comamonas
NZ_CP006704_2942642..3299679	NA	357038	336	1	T4SS_MOBH,T4SS_MOBP1,profile_MOBT	MPF_T;MPF_F	2	1	Eex_IncN	Proteobacteria	Comamonas
NZ_CP006704_3455922..3543368	NA	87447	88	1	T4SS_MOBP1	MPF_T	1	0	Eex_IncN	Proteobacteria	Comamonas
NZ_CP006712_1225584..1278522	NA	52939	49	1	profile_MOBT	none	0	0		Actinobacteriota	Bifidobacterium
NZ_CP006712_1785567..1812372	NA	26806	27	1	T4SS_MOBP1	none	0	0		Actinobacteriota	Bifidobacterium
NZ_CP006722_1231804..1256779	NA	24976	20	1	T4SS_MOBP1	none	0	0		Proteobacteria	Klebsiella
NZ_CP006722_1488314..1531088	IME	42775	47	1	T4SS_MOBP1	none	0	0		Proteobacteria	Klebsiella
NZ_CP006722_1886399..1995488	ICE	109090	63	1	T4SS_MOBC	MPF_T	1	0	Eex_IncN	Proteobacteria	Klebsiella
NZ_CP006764_735186..751275	IME	16090	14	0	NA	none	0	0		Actinobacteriota	Corynebacterium
NZ_CP006770_1113592..1197336	NA	83745	84	1	T4SS_MOBQ,profile_MOBT	none	0	1		Firmicutes	Streptococcus
NZ_CP006828_2084273..2170507	ICE	86235	82	1	T4SS_MOBP1	none	0	0		Bacteroidota	Ornithobacterium
NZ_CP006841_2054188..2085188	NA	31001	43	1	profile_MOBF	none	0	0		Actinobacteriota	Corynebacterium
NZ_CP006850_2684204..2696014	NA	11811	17	0	NA	none	0	0		Actinobacteriota	Nocardia
NZ_CP006872_4381295..4391366	NA	10072	18	1	profile_MOBT	none	0	0		Firmicutes	Paenibacillus
NZ_CP006877_3125451..3176841	NA	51391	48	1	T4SS_MOBQ,T4SS_MOBV	MPF_T	1	0		Proteobacteria	Rhizobium
NZ_CP006903_786747..832537	NA	45791	88	0	NA	none	0	1		Firmicutes_A	Clostridium
NZ_CP006910_384739..424122	NA	39384	37	1	T4SS_MOBP1,profile_MOBF	MPF_FA	1	3		Firmicutes	Streptococcus
NZ_CP006918_1876539..1904024	IME	27486	29	1	T4SS_MOBQ	none	0	0		Proteobacteria	Klebsiella
NZ_CP006923_1875215..1902700	IME	27486	30	1	T4SS_MOBQ	none	0	0		Proteobacteria	Klebsiella
NZ_CP006923_740709..797338	NA	56630	65	1	T4SS_MOBH,profile_MOBT	MPF_F	1	0		Proteobacteria	Klebsiella
NZ_CP006929_2826399..2870902	ICE	44504	48	1	T4SS_MOBC,profile_MOBT	MPF_T	1	0	Eex_IncN	Proteobacteria	Dickeya
NZ_CP006929_3161166..3214170	NA	53005	53	1	T4SS_MOBP1	none	0	0		Proteobacteria	Dickeya
NZ_CP006947_2338447..2486176	ICE	147730	137	1	T4SS_MOBH	MPF_F	1	0	EexR	Proteobacteria	Vibrio
NZ_CP006949_58319..118454	NA	60136	67	1	profile_MOBM,profile_MOBT	none	0	0		Chloroflexota	Dehalococcoides
NZ_CP006956_243598..304351	ICE	60754	68	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Bibersteinia
NZ_CP006999_1230352..1273204	NA	42853	57	1	T4SS_MOBP1	MPF_T	1	0		Campylobacterota	Campylobacter
NZ_CP007014_2591336..2746640	NA	155305	138	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas_E
NZ_CP007016_201319..216182	NA	14864	23	1	profile_MOBT	none	0	1		Firmicutes	Streptococcus
NZ_CP007030_1203385..1266869	ICE	63485	65	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Thiomicrospira
NZ_CP007034_1619495..1692084	IME	72590	67	1	T4SS_MOBV	none	0	0		Bacteroidota	Barnesiella
NZ_CP007034_2867491..2955026	ICE	87536	71	1	T4SS_MOBP1	none	0	0		Bacteroidota	Barnesiella
NZ_CP007034_547126..617984	IME	70859	55	1	T4SS_MOBP1	none	0	0		Bacteroidota	Barnesiella
NZ_CP007034_897689..966989	IME	69301	54	1	T4SS_MOBP1,profile_MOBT	none	0	0		Bacteroidota	Barnesiella
NZ_CP007035_1270346..1308642	NA	38297	47	1	T4SS_MOBP1	none	0	0		Bacteroidota	Niabella
NZ_CP007040_188746..243668	ICE	54923	69	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pasteurella
NZ_CP007044_1912567..1919838	NA	7272	9	1	T4SS_MOBH	none	0	0		Proteobacteria	Chania
NZ_CP007044_391559..446895	NA	55337	69	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Chania
NZ_CP007062_2205947..2343109	NA	137163	171	1	T4SS_MOBQ,T4SS_MOBV	MPF_T	1	0		Fusobacteriota	Fusobacterium
NZ_CP007062_410125..449463	NA	39339	44	1	T4SS_MOBQ	MPF_T	1	1		Fusobacteriota	Fusobacterium
NZ_CP007064_1563112..1605710	NA	42599	47	1	T4SS_MOBQ	MPF_T	1	1		Fusobacteriota	Fusobacterium
NZ_CP007142_5229280..5243864	NA	14585	20	1	T4SS_MOBC,T4SS_MOBQ	none	0	0		Proteobacteria	Gynuella
NZ_CP007147_2684203..2769071	ICE	84869	104	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas
NZ_CP007153_5325583..5342558	NA	16976	17	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP007153_5367858..5384263	NA	16406	23	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP007153_5798462..5811403	NA	12942	17	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP007155_7883805..7922849	NA	39045	32	0	NA	none	0	0		Actinobacteriota	Kutzneria
NZ_CP007201_1658801..1910259	ICE	251459	301	0	NA	MPF_F	1	0		Campylobacterota	Sulfurospirillum
NZ_CP007206_1968062..1998395	NA	30334	30	1	T4SS_MOBP1	none	0	0		Bacteroidota	Flavobacterium
NZ_CP007208_1340643..1376584	NA	35942	35	1	T4SS_MOBH	none	0	0		Firmicutes	Staphylococcus
NZ_CP007215_4409050..4446000	ICE	36951	38	1	T4SS_MOBC	MPF_T	1	0	Eex_IncN	Proteobacteria	Kosakonia
NZ_CP007215_948687..993746	IME	45060	46	0	NA	none	0	0		Proteobacteria	Kosakonia
NZ_CP007230_3467900..3512389	NA	44490	69	0	NA	none	0	0		Proteobacteria	Yersinia
NZ_CP007241_855126..879976	IME	24851	23	1	profile_MOBT	MPF_FA	1	7		Firmicutes	Streptococcus
NZ_CP007243_1996427..2010377	NA	13951	18	1	profile_MOBF	none	0	0		Nitrospirota_A	Leptospirillum_A
NZ_CP007243_615261..635175	NA	19915	18	1	profile_MOBF	none	0	0		Nitrospirota_A	Leptospirillum_A
NZ_CP007391_3927650..4189436	ICE	261787	282	1	profile_MOBF	MPF_F	1	1	TraS	Proteobacteria	Escherichia
NZ_CP007410_4261172..4401716	ICE	140545	133	1	T4SS_MOBH,profile_MOBT	MPF_F	1	0		Proteobacteria	Pseudomonas_E
NZ_CP007445_2856732..3042896	ICE	186165	188	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Gilliamella
NZ_CP007448_937479..953538	NA	16060	19	1	T4SS_MOBH	none	0	0		Proteobacteria	Yersinia
NZ_CP007452_1288282..1310928	NA	22647	20	0	NA	none	0	0		Firmicutes_A	Peptoclostridium_A
NZ_CP007452_440077..677374	ICE	237298	230	1	T4SS_MOBC,T4SS_MOBP1	MPF_FA	1	11		Firmicutes_A	Peptoclostridium_A
NZ_CP007456_1418297..1490512	NA	72216	69	1	T4SS_MOBP1	none	0	1		Actinobacteriota	Bifidobacterium
NZ_CP007471_1630173..1792923	ICE	162751	174	0	NA	none	0	0		Proteobacteria	Haemophilus
NZ_CP007497_808718..964358	ICE	155641	159	1	T4SS_MOBP1,profile_MOBT	MPF_FA	1	21		Firmicutes	Streptococcus
NZ_CP007499_364134..467599	ICE	103466	117	1	profile_MOBT	MPF_FA	1	8		Firmicutes	Staphylococcus
NZ_CP007509_3314532..3368223	IME	53692	74	0	NA	none	0	0		Proteobacteria	Pseudomonas_A
NZ_CP007511_3121980..3242780	ICE	120801	121	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas_A
NZ_CP007519_894611..920506	IME	25896	22	1	T4SS_MOBV	none	0	0		Actinobacteriota	Trueperella
NZ_CP007539_739705..797107	NA	57403	63	1	profile_MOBT	MPF_FA	1	6	DUF4467	Firmicutes	Staphylococcus
NZ_CP007547_1535819..1652136	NA	116318	118	1	T4SS_MOBP1	MPF_T	1	1		Bacteroidota	Elizabethkingia
NZ_CP007547_1652224..1761250	ICE	109027	110	1	T4SS_MOBP1	MPF_T	1	2		Bacteroidota	Elizabethkingia
NZ_CP007547_3359007..3582112	ICE	223106	200	1	T4SS_MOBP1	none	0	0		Bacteroidota	Elizabethkingia
NZ_CP007547_615189..689259	ICE	74071	90	1	T4SS_MOBP1	none	0	1		Bacteroidota	Elizabethkingia
NZ_CP007557_3309732..3430730	NA	120999	124	1	T4SS_MOBP1	MPF_T	1	0	Eex_IncN	Proteobacteria	Citrobacter
NZ_CP007570_1816539..1904930	ICE	88392	106	1	T4SS_MOBH,profile_MOBT	MPF_FA	1	7		Firmicutes	Streptococcus
NZ_CP007570_247263..256119	NA	8857	13	1	T4SS_MOBV	none	0	0		Firmicutes	Streptococcus
NZ_CP007570_583111..654901	ICE	71791	66	1	T4SS_MOBP1	MPF_FA	1	8		Firmicutes	Streptococcus
NZ_CP007571_1810168..1873645	ICE	63478	64	1	T4SS_MOBH,profile_MOBT	MPF_FA	1	7		Firmicutes	Streptococcus
NZ_CP007571_1917477..1930260	NA	12784	16	1	T4SS_MOBC,profile_MOBT	none	0	0		Firmicutes	Streptococcus
NZ_CP007571_245712..254567	NA	8856	13	1	T4SS_MOBV	none	0	0		Firmicutes	Streptococcus
NZ_CP007571_682856..750192	ICE	67337	58	1	T4SS_MOBP1	MPF_F	1	9		Firmicutes	Streptococcus
NZ_CP007572_1831215..1897112	ICE	65898	62	1	T4SS_MOBH,profile_MOBT	MPF_FA	1	7		Firmicutes	Streptococcus
NZ_CP007572_1928892..1941118	NA	12227	19	1	T4SS_MOBC,profile_MOBT	none	0	0		Firmicutes	Streptococcus
NZ_CP007572_192991..269371	NA	76381	80	1	T4SS_MOBV	none	0	0		Firmicutes	Streptococcus
NZ_CP007572_693329..713233	IME	19905	17	1	T4SS_MOBP1,T4SS_MOBQ,profile_MOBF	none	0	3		Firmicutes	Streptococcus
NZ_CP007573_756572..855220	ICE	98649	82	1	T4SS_MOBP1,T4SS_MOBQ	MPF_FA	1	10		Firmicutes	Streptococcus
NZ_CP007574_6901130..6960085	NA	58956	45	1	T4SS_MOBP1	none	0	0		Actinobacteriota	Streptomyces
NZ_CP007574_7148788..7219793	NA	71006	76	1	T4SS_MOBP1	none	0	0		Actinobacteriota	Streptomyces
NZ_CP007584_3059660..3082803	IME	23144	27	1	T4SS_MOBQ	none	0	0		Proteobacteria	Salmonella
NZ_CP007593_671050..681953	NA	10904	13	1	T4SS_MOBP1	none	0	0		Firmicutes	Streptococcus
NZ_CP007594_3051610..3069054	NA	17445	15	1	T4SS_MOBP1	none	0	0		Proteobacteria	Escherichia
NZ_CP007607_3796944..3841045	NA	44102	64	1	T4SS_MOBC,profile_MOBT	none	0	0		Firmicutes	Bacillus_A
NZ_CP007607_925902..957073	NA	31172	41	1	T4SS_MOBC	none	0	0		Firmicutes	Bacillus_A
NZ_CP007631_1303092..1360194	IME	57103	55	1	T4SS_MOBP1	MPF_FA	1	10		Firmicutes	Streptococcus
NZ_CP007631_232035..241174	NA	9140	14	1	T4SS_MOBV	none	0	0		Firmicutes	Streptococcus
NZ_CP007631_575779..709724	ICE	133946	139	1	profile_MOBT	MPF_FA	1	7		Firmicutes	Streptococcus
NZ_CP007632_1961990..1988312	NA	26323	28	1	profile_MOBT	none	0	0		Firmicutes	Streptococcus
NZ_CP007686_1106264..1159578	ICE	53315	47	1	profile_MOBM,profile_MOBT	MPF_FA	1	8		Firmicutes	Listeria
NZ_CP007699_4253433..4264191	NA	10759	16	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP007699_5515174..5530802	NA	15629	15	0	NA	none	0	0		Actinobacteriota	Streptomyces
NZ_CP007712_2521556..3083185	ICE	561630	548	1	profile_MOBT	none	0	0		Proteobacteria	Acinetobacter
NZ_CP007715_1013208..1082867	ICE	69660	67	1	T4SS_MOBH	MPF_F	1	1		Proteobacteria	Actinobacillus
NZ_CP007727_4563040..4622287	NA	59248	68	1	T4SS_MOBH,profile_MOBT	MPF_F	1	0		Proteobacteria	Klebsiella
NZ_CP007783_2077771..2286007	NA	208237	191	1	T4SS_MOBP1	MPF_T	1	0		Proteobacteria	Burkholderia
NZ_CP007784_966448..1024038	NA	57591	63	1	T4SS_MOBP1,T4SS_MOBV	MPF_T	1	0		Proteobacteria	Burkholderia
NZ_CP007786_1241146..1475297	ICE	234152	227	1	T4SS_MOBP1,T4SS_MOBV	MPF_T	1	0		Proteobacteria	Burkholderia
NZ_CP007787_2178060..2361789	NA	183730	177	1	T4SS_MOBP1,profile_MOBT	MPF_T	1	0	Eex_IncN	Proteobacteria	Burkholderia
NZ_CP007810_4254770..4384951	ICE	130182	127	1	T4SS_MOBP1,profile_MOBF,profile_MOBT	MPF_T	1	0	Eex_IncN	Proteobacteria	Xanthomonas
NZ_CP008696_5244798..5349363	NA	104566	115	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas_E
NZ_CP008728_272754..863135	ICE	590382	588	1	T4SS_MOBH	MPF_T	1	0		Proteobacteria	Burkholderia
NZ_CP008730_680891..724028	NA	43138	44	1	T4SS_MOBP1	none	0	0	Eex_IncN	Proteobacteria	Burkholderia
NZ_CP008739_1657845..1745231	ICE	87387	79	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas
NZ_CP008739_2134527..2178848	ICE	44322	44	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Pseudomonas
NZ_CP008739_853495..992284	NA	138790	128	1	T4SS_MOBP1	MPF_T	1	0		Proteobacteria	Pseudomonas
NZ_CP008742_1839334..1863784	IME	24451	22	1	T4SS_MOBP1	none	0	0		Proteobacteria	Pseudomonas_E
NZ_CP008742_5909308..5956120	NA	46813	48	0	NA	none	0	0		Proteobacteria	Pseudomonas_E
NZ_CP008743_1026016..1083536	NA	57521	58	1	T4SS_MOBQ	MPF_F	1	0		Proteobacteria	Nucleicultrix
NZ_CP008754_2335613..2413830	NA	78218	60	0	NA	none	0	0		Proteobacteria	Burkholderia
NZ_CP008760_3560977..3680396	NA	119420	131	1	T4SS_MOBH	MPF_F	1	0		Proteobacteria	Paraburkholderia
NZ_CP008760_7033..169363	NA	162331	143	1	profile_MOBT	none	0	1		Proteobacteria	Paraburkholderia
NZ_CP008788_4661234..4716378	ICE	55145	55	1	T4SS_MOBC	MPF_T	1	0	Eex_IncN	Proteobacteria	Klebsiella
NZ_CP008788_4870877..4910672	IME	39796	43	1	T4SS_MOBP1	none	0	1		Proteobacteria	Klebsiella
NZ_CP008801_2927012..3055674	ICE	128663	124	1	profile_MOBF	MPF_F	1	0		Proteobacteria	Escherichia
NZ_CP008810_1830651..1855874	NA	25224	24	1	T4SS_MOBP1	MPF_T	1	0		Campylobacterota	Campylobacter
