dataset	mpf_class	min_seq_id	rep	n_elem	prevalence_pct	aa	known	lipobox_strict	lipobox_relaxed	tm_count	anchor_mode	passes
ice	MPF_F	0.7	267532	6	2.52	127		1	1	0	lipid	1
ice	MPF_F	0.7	2332	6	2.52	87		0	0	0	none	0
ice	MPF_F	0.7	373257	6	2.52	108		0	0	0	none	0
ice	MPF_F	0.7	20492	6	2.52	108		0	0	2	multi_pass	1
ice	MPF_F	0.7	20495	6	2.52	78		0	0	2	multi_pass	1
ice	MPF_F	0.7	373414	6	2.52	86		0	0	0	none	0
ice	MPF_F	0.7	374650	6	2.52	60		0	0	0	none	0
ice	MPF_F	0.7	281219	6	2.52	209		0	0	0	none	0
ice	MPF_F	0.7	69043	6	2.52	163		0	0	0	none	0
ice	MPF_F	0.7	263451	6	2.52	149		0	0	1	single_pass	1
ice	MPF_F	0.7	146956	6	2.52	168		0	0	4	multi_pass	1
ice	MPF_F	0.7	146979	6	2.52	85		0	0	0	none	0
ice	MPF_F	0.7	77527	6	2.52	242		0	0	0	none	0
ice	MPF_F	0.7	358428	6	2.52	76		0	0	0	none	0
ice	MPF_F	0.7	54768	6	2.52	181		0	0	0	none	0
ice	MPF_F	0.7	199578	6	2.52	247		0	0	0	none	0
ice	MPF_F	0.7	373032	6	2.52	41		0	0	0	none	0
ice	MPF_F	0.7	304448	6	2.52	140		0	0	0	none	0
ice	MPF_F	0.7	373130	6	2.52	47		0	0	0	none	0
ice	MPF_F	0.7	42681	5	2.1	246		0	0	0	none	0
ice	MPF_F	0.7	42690	5	2.1	125		0	0	0	none	0
ice	MPF_F	0.7	42751	5	2.1	194		0	0	2	multi_pass	1
ice	MPF_F	0.7	42766	5	2.1	94		0	0	2	multi_pass	1
ice	MPF_F	0.7	35333	5	2.1	153		0	0	0	none	0
ice	MPF_F	0.7	35339	5	2.1	110		0	0	0	none	0
ice	MPF_F	0.7	76784	5	2.1	79		0	0	0	none	0
ice	MPF_F	0.7	76785	5	2.1	95		0	0	0	none	0
ice	MPF_F	0.7	76811	5	2.1	161		0	0	0	none	0
ice	MPF_F	0.7	76813	5	2.1	170		0	0	0	none	0
ice	MPF_F	0.7	76821	5	2.1	249		0	0	0	none	0
ice	MPF_F	0.7	81078	5	2.1	131		0	0	2	multi_pass	1
ice	MPF_F	0.7	118321	5	2.1	179		0	0	0	none	0
ice	MPF_F	0.7	198245	5	2.1	107		0	0	0	none	0
ice	MPF_F	0.7	240655	5	2.1	186		0	1	0	none	0
ice	MPF_F	0.7	243793	5	2.1	158		0	0	0	none	0
ice	MPF_F	0.7	245712	5	2.1	207		0	0	0	none	0
ice	MPF_F	0.7	240810	5	2.1	135		0	0	0	none	0
ice	MPF_F	0.7	245092	5	2.1	100		0	0	0	none	0
ice	MPF_F	0.7	20515	5	2.1	136		0	0	0	none	0
ice	MPF_F	0.7	20516	5	2.1	143		0	0	0	none	0
ice	MPF_F	0.7	20517	5	2.1	204		0	0	0	none	0
ice	MPF_F	0.7	20519	5	2.1	164		0	0	0	none	0
ice	MPF_F	0.7	20521	5	2.1	108		0	0	0	none	0
ice	MPF_F	0.7	20522	5	2.1	78		0	0	0	none	0
ice	MPF_F	0.7	20534	5	2.1	78		0	0	0	none	0
ice	MPF_F	0.7	20550	5	2.1	64		0	0	0	none	0
ice	MPF_F	0.7	20556	5	2.1	196		0	0	0	none	0
ice	MPF_F	0.7	20558	5	2.1	146		0	0	0	none	0
ice	MPF_F	0.7	20561	5	2.1	64		0	0	0	none	0
ice	MPF_F	0.7	20575	5	2.1	94		0	0	0	none	0
ice	MPF_F	0.7	103664	5	2.1	92		0	0	0	none	0
ice	MPF_F	0.7	301606	5	2.1	113		0	0	0	none	0
ice	MPF_F	0.7	303066	5	2.1	230		0	0	0	none	0
ice	MPF_F	0.7	348325	5	2.1	137		0	0	0	none	0
ice	MPF_F	0.7	3501	5	2.1	82		0	0	0	none	0
ice	MPF_F	0.7	3503	5	2.1	172		0	0	0	none	0
ice	MPF_F	0.7	8907	5	2.1	192		0	0	5	multi_pass	1
ice	MPF_F	0.7	10227	5	2.1	131		0	0	0	none	0
ice	MPF_F	0.7	10331	5	2.1	203		0	0	0	none	0
ice	MPF_F	0.7	10372	5	2.1	93		0	0	6	multi_pass	1
ice	MPF_F	0.7	20048	5	2.1	130		0	0	0	none	0
ice	MPF_F	0.7	20055	5	2.1	123		0	0	1	single_pass	1
ice	MPF_F	0.7	372943	5	2.1	66		0	0	0	none	0
ice	MPF_F	0.7	103676	5	2.1	125		0	0	0	none	0
ice	MPF_F	0.7	118424	5	2.1	115		0	0	2	multi_pass	1
ice	MPF_F	0.7	118425	5	2.1	79		0	0	2	multi_pass	1
ice	MPF_F	0.7	118431	5	2.1	199		0	0	1	single_pass	1
ice	MPF_F	0.7	118433	5	2.1	191		0	0	0	none	0
ice	MPF_F	0.7	214093	5	2.1	172		0	0	0	none	0
ice	MPF_F	0.7	302857	5	2.1	152		0	0	0	none	0
ice	MPF_F	0.7	311972	5	2.1	48		0	0	0	none	0
ice	MPF_F	0.7	108907	5	2.1	47		0	0	1	single_pass	1
ice	MPF_F	0.7	108908	5	2.1	121		0	0	2	multi_pass	1
ice	MPF_F	0.7	229684	5	2.1	87		0	0	0	none	0
ice	MPF_F	0.7	245674	5	2.1	67		0	0	0	none	0
ice	MPF_F	0.7	34804	5	2.1	144		0	0	0	none	0
ice	MPF_F	0.7	19650	5	2.1	197		0	0	1	single_pass	1
ice	MPF_F	0.7	7060	5	2.1	55		0	0	0	none	0
ice	MPF_F	0.7	7063	5	2.1	151		0	0	0	none	0
ice	MPF_F	0.7	7064	5	2.1	110		0	0	2	multi_pass	1
ice	MPF_F	0.7	283038	5	2.1	197		0	0	0	none	0
ice	MPF_F	0.7	283040	5	2.1	250		0	0	0	none	0
ice	MPF_F	0.7	2391	5	2.1	153		0	0	0	none	0
ice	MPF_F	0.7	2393	5	2.1	128		0	0	0	none	0
ice	MPF_F	0.7	2394	5	2.1	120		0	0	0	none	0
ice	MPF_F	0.7	2395	5	2.1	214		0	0	0	none	0
ice	MPF_F	0.7	20482	5	2.1	138		0	0	0	none	0
ice	MPF_F	0.7	20483	5	2.1	101		0	1	0	none	0
ice	MPF_F	0.7	20493	5	2.1	136		0	0	2	multi_pass	1
ice	MPF_F	0.7	20494	5	2.1	171		0	0	2	multi_pass	1
ice	MPF_F	0.7	373387	5	2.1	210		0	0	0	none	0
ice	MPF_F	0.7	266402	5	2.1	168		0	0	0	none	0
ice	MPF_F	0.7	266403	5	2.1	208		0	0	0	none	0
ice	MPF_F	0.7	281239	5	2.1	114		0	0	0	none	0
ice	MPF_F	0.7	308955	5	2.1	110		0	0	0	none	0
ice	MPF_F	0.7	50067	5	2.1	120		0	0	2	multi_pass	1
ice	MPF_F	0.7	50074	5	2.1	83		0	0	0	none	0
ice	MPF_F	0.7	77319	5	2.1	119		0	0	0	none	0
ice	MPF_F	0.7	263453	5	2.1	138		0	0	0	none	0
ice	MPF_F	0.7	263456	5	2.1	116		0	0	0	none	0
ice	MPF_F	0.7	374241	5	2.1	57		0	0	0	none	0
ice	MPF_F	0.7	49906	5	2.1	87		0	0	0	none	0
ice	MPF_F	0.7	59224	5	2.1	89		0	0	0	none	0
ice	MPF_F	0.7	59227	5	2.1	110		0	0	0	none	0
ice	MPF_F	0.7	66757	5	2.1	84		0	0	0	none	0
ice	MPF_F	0.7	80617	5	2.1	179		0	0	0	none	0
ice	MPF_F	0.7	54744	5	2.1	127		0	0	0	none	0
ice	MPF_F	0.7	54758	5	2.1	128		0	0	1	single_pass	1
ice	MPF_F	0.7	54763	5	2.1	85		0	0	2	multi_pass	1
ice	MPF_F	0.7	54765	5	2.1	115		0	0	4	multi_pass	1
ice	MPF_F	0.7	54769	5	2.1	93		0	0	2	multi_pass	1
ice	MPF_F	0.7	54776	5	2.1	132		0	0	0	none	0
ice	MPF_F	0.7	54779	5	2.1	248		0	0	9	multi_pass	1
ice	MPF_F	0.7	349174	5	2.1	71		0	0	0	none	0
ice	MPF_F	0.7	207208	5	2.1	140		0	0	0	none	0
ice	MPF_F	0.7	254798	5	2.1	92		0	0	0	none	0
ice	MPF_F	0.7	347468	5	2.1	211		0	0	0	none	0
ice	MPF_F	0.7	42682	4	1.68	39		0	0	0	none	0
ice	MPF_F	0.7	42729	4	1.68	227		1	0	0	lipid	1
ice	MPF_F	0.7	42733	4	1.68	141		0	0	0	none	0
ice	MPF_F	0.7	42735	4	1.68	63		0	0	0	none	0
ice	MPF_F	0.7	36066	4	1.68	179		0	0	0	none	0
ice	MPF_F	0.7	47532	4	1.68	108		0	0	0	none	0
ice	MPF_F	0.7	76806	4	1.68	220		0	0	4	multi_pass	1
ice	MPF_F	0.7	76827	4	1.68	144		0	1	0	none	0
ice	MPF_F	0.7	19548	4	1.68	216		0	0	0	none	0
ice	MPF_F	0.7	19554	4	1.68	165		0	0	0	none	0
ice	MPF_F	0.7	92121	4	1.68	117		0	0	0	none	0
ice	MPF_F	0.7	103179	4	1.68	242		0	0	0	none	0
ice	MPF_F	0.7	125192	4	1.68	218		0	0	0	none	0
ice	MPF_F	0.7	125193	4	1.68	48		0	0	0	none	0
ice	MPF_F	0.7	374730	4	1.68	116		0	0	0	none	0
ice	MPF_F	0.7	374737	4	1.68	184		0	0	0	none	0
ice	MPF_F	0.7	374743	4	1.68	162		0	0	0	none	0
ice	MPF_F	0.7	36080	4	1.68	131		0	0	0	none	0
ice	MPF_F	0.7	36130	4	1.68	139		0	0	0	none	0
ice	MPF_F	0.7	36141	4	1.68	108		0	0	2	multi_pass	1
ice	MPF_F	0.7	36142	4	1.68	77		0	0	2	multi_pass	1
ice	MPF_F	0.7	36148	4	1.68	201		0	0	1	single_pass	1
ice	MPF_F	0.7	36248	4	1.68	89		0	0	0	none	0
ice	MPF_F	0.7	223963	4	1.68	235		0	0	0	none	0
ice	MPF_F	0.7	228950	4	1.68	132		0	0	2	multi_pass	1
ice	MPF_F	0.7	240628	4	1.68	146		0	0	0	none	0
ice	MPF_F	0.7	243286	4	1.68	239		1	1	0	lipid	1
ice	MPF_F	0.7	237183	4	1.68	119		0	0	3	multi_pass	1
ice	MPF_F	0.7	240923	4	1.68	268		0	0	0	none	0
ice	MPF_F	0.7	245091	4	1.68	217		1	1	0	lipid	1
ice	MPF_F	0.7	47117	4	1.68	190		0	0	6	multi_pass	1
ice	MPF_F	0.7	47118	4	1.68	136		0	0	0	none	0
ice	MPF_F	0.7	47119	4	1.68	194		0	1	5	multi_pass	1
ice	MPF_F	0.7	47121	4	1.68	238		0	0	0	none	0
ice	MPF_F	0.7	47123	4	1.68	216		0	0	0	none	0
ice	MPF_FA	0.5	45557	360	59.9	167		0	0	0	none	0
ice	MPF_FA	0.5	275510	220	36.61	75		0	0	0	none	0
ice	MPF_FA	0.5	35497	200	33.28	71		0	0	0	none	0
ice	MPF_FA	0.5	328548	194	32.28	138		0	0	0	none	0
ice	MPF_FA	0.5	143981	179	29.78	140		0	0	0	none	0
ice	MPF_FA	0.5	276	80	13.31	62		0	0	0	none	0
ice	MPF_FA	0.5	14445	66	10.98	86		0	0	2	multi_pass	1
ice	MPF_FA	0.5	14448	64	10.65	100		0	0	0	none	0
ice	MPF_FA	0.5	172739	64	10.65	113		0	0	0	none	0
ice	MPF_FA	0.5	233887	63	10.48	197		0	0	1	single_pass	1
ice	MPF_FA	0.5	39549	61	10.15	45		0	0	1	single_pass	1
ice	MPF_FA	0.5	23791	61	10.15	94		0	0	0	none	0
ice	MPF_FA	0.5	23808	61	10.15	167		0	0	0	none	0
ice	MPF_FA	0.5	227877	59	9.82	93		0	0	0	none	0
ice	MPF_FA	0.5	325975	58	9.65	71		0	0	0	none	0
ice	MPF_FA	0.5	129091	55	9.15	181		0	0	0	none	0
ice	MPF_FA	0.5	44267	55	9.15	132		0	0	0	none	0
ice	MPF_FA	0.5	63205	55	9.15	89		0	0	0	none	0
ice	MPF_FA	0.5	265467	55	9.15	43		0	0	1	single_pass	1
ice	MPF_FA	0.5	39551	53	8.82	96		0	0	0	none	0
ice	MPF_FA	0.5	348115	51	8.49	61		0	0	0	none	0
ice	MPF_FA	0.5	242434	51	8.49	60		0	0	0	none	0
ice	MPF_FA	0.5	198597	48	7.99	244		0	0	0	none	0
ice	MPF_FA	0.5	79373	47	7.82	167		0	0	0	none	0
ice	MPF_FA	0.5	5312	46	7.65	98		0	0	0	none	0
ice	MPF_FA	0.5	110977	46	7.65	95		0	0	0	none	0
ice	MPF_FA	0.5	42430	44	7.32	246		0	0	0	none	0
ice	MPF_FA	0.5	23809	44	7.32	149		0	0	0	none	0
ice	MPF_FA	0.5	42423	42	6.99	191		0	0	6	multi_pass	1
ice	MPF_FA	0.5	42426	42	6.99	172		0	0	0	none	0
ice	MPF_FA	0.5	42407	42	6.99	134		0	0	0	none	0
ice	MPF_FA	0.5	42418	42	6.99	125		0	0	0	none	0
ice	MPF_FA	0.5	37719	42	6.99	188		0	0	0	none	0
ice	MPF_FA	0.5	305435	42	6.99	79		0	0	0	none	0
ice	MPF_FA	0.5	46550	41	6.82	77		0	0	0	none	0
ice	MPF_FA	0.5	42415	41	6.82	79		0	0	0	none	0
ice	MPF_FA	0.5	42409	40	6.66	110		0	0	0	none	0
ice	MPF_FA	0.5	42413	40	6.66	72		0	0	0	none	0
ice	MPF_FA	0.5	42414	40	6.66	187		0	0	0	none	0
ice	MPF_FA	0.5	23807	40	6.66	113	DUF4467	1	1	0	lipid	1
ice	MPF_FA	0.5	76587	40	6.66	144		0	0	0	none	0
ice	MPF_FA	0.5	162010	39	6.49	174		0	0	3	multi_pass	1
ice	MPF_FA	0.5	42400	39	6.49	223		0	0	0	none	0
ice	MPF_FA	0.5	26064	39	6.49	82		0	0	2	multi_pass	1
ice	MPF_FA	0.5	146649	38	6.32	170		0	0	1	single_pass	1
ice	MPF_FA	0.5	42408	38	6.32	63		0	0	0	none	0
ice	MPF_FA	0.5	220799	38	6.32	173		0	0	0	none	0
ice	MPF_FA	0.5	124311	38	6.32	125	DUF4467	1	1	0	lipid	1
ice	MPF_FA	0.5	111076	37	6.16	86		0	0	0	none	0
ice	MPF_FA	0.5	39553	36	5.99	54		0	0	0	none	0
ice	MPF_FA	0.5	46551	36	5.99	30		0	0	1	single_pass	1
ice	MPF_FA	0.5	136757	36	5.99	224		0	0	0	none	0
ice	MPF_FA	0.5	68338	36	5.99	212		0	0	0	none	0
ice	MPF_FA	0.5	194438	36	5.99	108		1	1	0	lipid	1
ice	MPF_FA	0.5	76582	33	5.49	62		0	0	0	none	0
ice	MPF_FA	0.5	76606	33	5.49	144		0	0	0	none	0
ice	MPF_FA	0.5	220800	32	5.32	130		0	0	0	none	0
ice	MPF_FA	0.5	307423	32	5.32	74		0	0	0	none	0
ice	MPF_FA	0.5	76605	32	5.32	180		0	0	0	none	0
ice	MPF_FA	0.5	30107	31	5.16	218		0	0	0	none	0
ice	MPF_FA	0.5	9	31	5.16	96		0	0	0	none	0
ice	MPF_FA	0.5	348068	31	5.16	80		0	0	0	none	0
ice	MPF_FA	0.5	266894	30	4.99	65		0	0	0	none	0
ice	MPF_FA	0.5	26049	30	4.99	64		0	0	0	none	0
ice	MPF_FA	0.5	152745	30	4.99	227		0	0	0	none	0
ice	MPF_FA	0.5	105097	29	4.83	210		0	0	0	none	0
ice	MPF_FA	0.5	124321	29	4.83	105		0	0	0	none	0
ice	MPF_FA	0.5	93129	27	4.49	131		1	0	0	lipid	1
ice	MPF_FA	0.5	79180	27	4.49	100		0	0	0	none	0
ice	MPF_FA	0.5	330720	27	4.49	74		0	0	0	none	0
ice	MPF_FA	0.5	124350	27	4.49	172		0	0	0	none	0
ice	MPF_FA	0.5	227297	27	4.49	98		0	0	0	none	0
ice	MPF_FA	0.5	253217	25	4.16	212		0	0	0	none	0
ice	MPF_FA	0.5	105129	24	3.99	105		0	0	0	none	0
ice	MPF_FA	0.5	375893	24	3.99	193		0	0	0	none	0
ice	MPF_FA	0.5	348207	24	3.99	151		0	0	0	none	0
ice	MPF_FA	0.5	37685	24	3.99	98		0	0	0	none	0
ice	MPF_FA	0.5	42218	23	3.83	187		0	0	0	none	0
ice	MPF_FA	0.5	12405	23	3.83	121		0	0	0	none	0
ice	MPF_FA	0.5	285344	23	3.83	217		0	0	0	none	0
ice	MPF_FA	0.5	20732	22	3.66	74		0	0	2	multi_pass	1
ice	MPF_FA	0.5	260709	22	3.66	164		0	0	0	none	0
ice	MPF_FA	0.5	37011	22	3.66	220		0	0	0	none	0
ice	MPF_FA	0.5	37012	22	3.66	135		0	0	0	none	0
ice	MPF_FA	0.5	60925	20	3.33	242		0	0	0	none	0
ice	MPF_FA	0.5	370721	20	3.33	95		0	0	0	none	0
ice	MPF_FA	0.5	37235	20	3.33	119		0	0	0	none	0
ice	MPF_FA	0.5	13620	20	3.33	73		0	0	0	none	0
ice	MPF_FA	0.5	20735	20	3.33	77		0	0	0	none	0
ice	MPF_FA	0.5	124354	20	3.33	68		0	0	0	none	0
ice	MPF_FA	0.5	44072	19	3.16	156		0	0	0	none	0
ice	MPF_FA	0.5	51856	19	3.16	137		0	0	0	none	0
ice	MPF_FA	0.5	271810	19	3.16	231		0	0	0	none	0
ice	MPF_FA	0.5	351778	19	3.16	235		0	0	0	none	0
ice	MPF_FA	0.5	275411	19	3.16	170		0	0	0	none	0
ice	MPF_FA	0.5	37702	19	3.16	208		1	1	0	lipid	1
ice	MPF_FA	0.5	164759	19	3.16	130		0	0	4	multi_pass	1
ice	MPF_FA	0.5	82768	18	3.0	201		1	1	0	lipid	1
ice	MPF_FA	0.5	50928	18	3.0	85		0	0	0	none	0
ice	MPF_FA	0.5	105082	18	3.0	227		0	0	0	none	0
ice	MPF_FA	0.5	37279	18	3.0	52		0	0	0	none	0
ice	MPF_FA	0.5	351872	18	3.0	117	DUF4467	1	1	0	lipid	1
ice	MPF_FA	0.5	172694	18	3.0	118		0	0	0	none	0
ice	MPF_FA	0.5	37695	18	3.0	87		0	0	0	none	0
ice	MPF_FA	0.5	37696	18	3.0	83		0	0	3	multi_pass	1
ice	MPF_FA	0.5	37699	18	3.0	193		0	0	0	none	0
ice	MPF_FA	0.5	299474	17	2.83	222		0	0	0	none	0
ice	MPF_FA	0.5	361435	17	2.83	185		0	0	0	none	0
ice	MPF_FA	0.5	5218	17	2.83	194		0	0	0	none	0
ice	MPF_FA	0.5	5288	17	2.83	58		0	0	0	none	0
ice	MPF_FA	0.5	12330	17	2.83	91		0	0	0	none	0
ice	MPF_FA	0.5	14438	17	2.83	55		0	0	0	none	0
ice	MPF_FA	0.5	37684	17	2.83	63		0	0	0	none	0
ice	MPF_FA	0.5	37029	17	2.83	50		0	0	0	none	0
ice	MPF_FA	0.5	37033	17	2.83	119		0	0	4	multi_pass	1
ice	MPF_FA	0.5	37693	17	2.83	122		0	0	1	single_pass	1
ice	MPF_FA	0.5	83718	17	2.83	223		0	0	0	none	0
ice	MPF_FA	0.5	258167	17	2.83	77		0	0	0	none	0
ice	MPF_FA	0.5	63329	16	2.66	240		0	0	0	none	0
ice	MPF_FA	0.5	63347	16	2.66	116		0	0	0	none	0
ice	MPF_FA	0.5	50917	16	2.66	52		0	0	0	none	0
ice	MPF_FA	0.5	258707	16	2.66	117		0	0	0	none	0
ice	MPF_FA	0.5	164730	16	2.66	66		0	0	0	none	0
ice	MPF_FA	0.5	165923	16	2.66	141		0	0	0	none	0
ice	MPF_FA	0.5	105076	16	2.66	209		0	0	0	none	0
ice	MPF_FA	0.5	15865	16	2.66	91		0	0	0	none	0
ice	MPF_FA	0.5	44299	16	2.66	207		0	0	0	none	0
ice	MPF_FA	0.5	363949	16	2.66	98		0	0	0	none	0
ice	MPF_FA	0.5	30822	16	2.66	63		0	0	0	none	0
ice	MPF_FA	0.5	12390	16	2.66	94		0	0	0	none	0
ice	MPF_FA	0.5	370491	16	2.66	163		0	0	0	none	0
ice	MPF_FA	0.5	376591	16	2.66	245		0	0	0	none	0
ice	MPF_FA	0.5	32929	16	2.66	138		0	0	0	none	0
ice	MPF_FA	0.5	37691	16	2.66	203		0	0	0	none	0
ice	MPF_FA	0.5	37792	16	2.66	69		0	0	0	none	0
ice	MPF_FA	0.5	223357	16	2.66	91		0	0	0	none	0
ice	MPF_FA	0.5	50966	15	2.5	238		0	0	0	none	0
ice	MPF_FA	0.5	189574	15	2.5	119		0	1	0	none	0
ice	MPF_FA	0.5	104974	15	2.5	108		0	0	0	none	0
ice	MPF_FA	0.5	105149	15	2.5	91		0	0	0	none	0
ice	MPF_FA	0.5	376382	15	2.5	68		0	0	0	none	0
ice	MPF_FA	0.5	44293	15	2.5	144		0	0	0	none	0
ice	MPF_FA	0.5	83322	15	2.5	89		0	0	0	none	0
ice	MPF_FA	0.5	26062	15	2.5	49		0	0	0	none	0
ice	MPF_FA	0.5	105203	15	2.5	80		0	0	0	none	0
ice	MPF_FA	0.5	9196	15	2.5	93		0	0	0	none	0
ice	MPF_FA	0.5	348153	15	2.5	53		0	0	0	none	0
ice	MPF_FA	0.5	77270	15	2.5	232		0	0	0	none	0
ice	MPF_FA	0.5	124756	15	2.5	118		0	0	0	none	0
ice	MPF_FA	0.5	363524	15	2.5	239		0	0	0	none	0
ice	MPF_FA	0.5	37035	15	2.5	226		0	0	0	none	0
ice	MPF_FA	0.5	37036	15	2.5	231		0	0	0	none	0
ice	MPF_FA	0.5	37741	15	2.5	178		0	0	0	none	0
ice	MPF_FA	0.5	358089	15	2.5	79		0	0	0	none	0
ice	MPF_FA	0.5	164817	15	2.5	239		0	0	0	none	0
ice	MPF_FA	0.5	363278	15	2.5	107		0	0	0	none	0
ice	MPF_FA	0.5	82838	15	2.5	232		0	0	0	none	0
ice	MPF_FA	0.5	82867	15	2.5	219		0	0	0	none	0
ice	MPF_FA	0.5	46506	14	2.33	160		0	0	0	none	0
ice	MPF_FA	0.5	304	14	2.33	82		0	0	0	none	0
ice	MPF_FA	0.5	1028	14	2.33	141		0	0	0	none	0
ice	MPF_FA	0.5	348599	14	2.33	118		0	0	0	none	0
ice	MPF_FA	0.5	348602	14	2.33	146		0	0	0	none	0
ice	MPF_FA	0.5	340599	14	2.33	80		0	0	0	none	0
ice	MPF_FA	0.5	95388	14	2.33	113		0	0	0	none	0
ice	MPF_FA	0.5	105011	14	2.33	117		0	0	0	none	0
ice	MPF_FA	0.5	363202	14	2.33	80		0	0	0	none	0
ice	MPF_FA	0.5	105070	14	2.33	218		0	0	0	none	0
ice	MPF_FA	0.5	42356	14	2.33	81		0	0	0	none	0
ice	MPF_FA	0.5	42357	14	2.33	113		0	0	0	none	0
ice	MPF_FA	0.5	42358	14	2.33	164		0	0	1	single_pass	1
ice	MPF_FA	0.5	42362	14	2.33	65		0	0	0	none	0
ice	MPF_FA	0.5	42366	14	2.33	108		0	0	0	none	0
ice	MPF_FA	0.5	44232	14	2.33	142		0	0	0	none	0
ice	MPF_FA	0.5	44283	14	2.33	166		0	0	0	none	0
ice	MPF_FA	0.5	44295	14	2.33	117		0	0	0	none	0
ice	MPF_FA	0.5	15817	14	2.33	171		0	0	0	none	0
ice	MPF_FA	0.5	188390	14	2.33	283		0	0	0	none	0
ice	MPF_FA	0.5	220977	14	2.33	117		0	0	0	none	0
ice	MPF_FA	0.5	104961	14	2.33	149		0	0	0	none	0
ice	MPF_FA	0.5	105202	14	2.33	152		0	0	0	none	0
ice	MPF_FA	0.5	5293	14	2.33	138		0	0	0	none	0
ice	MPF_FA	0.5	9150	14	2.33	184		0	0	0	none	0
ice	MPF_FA	0.5	9152	14	2.33	79		0	0	0	none	0
ice	MPF_FA	0.5	84853	14	2.33	134		0	0	4	multi_pass	1
ice	MPF_FA	0.5	12379	14	2.33	99		0	0	0	none	0
ice	MPF_FA	0.5	5213	14	2.33	203		0	0	0	none	0
ice	MPF_FA	0.5	260415	14	2.33	233		0	0	0	none	0
ice	MPF_FA	0.5	27760	14	2.33	112		0	0	2	multi_pass	1
ice	MPF_FA	0.5	27762	14	2.33	124		0	0	0	none	0
ice	MPF_FA	0.5	346966	14	2.33	100		0	0	0	none	0
ice	MPF_FA	0.5	285383	14	2.33	178		0	0	0	none	0
ice	MPF_FA	0.5	37043	14	2.33	227		0	0	0	none	0
ice	MPF_FA	0.5	83727	14	2.33	133		0	0	0	none	0
ice	MPF_FA	0.5	83728	14	2.33	81		0	0	0	none	0
ice	MPF_FA	0.5	44076	13	2.16	194		0	0	0	none	0
ice	MPF_FA	0.5	349678	13	2.16	176		0	0	0	none	0
ice	MPF_FA	0.5	349681	13	2.16	103		0	0	0	none	0
ice	MPF_FA	0.5	349683	13	2.16	87		0	0	0	none	0
ice	MPF_FA	0.5	5346	13	2.16	42		0	0	0	none	0
ice	MPF_FA	0.5	325122	13	2.16	185		0	0	0	none	0
ice	MPF_FA	0.5	348604	13	2.16	215		0	0	0	none	0
ice	MPF_FA	0.5	348610	13	2.16	120		0	0	0	none	0
ice	MPF_FA	0.5	105032	13	2.16	228		0	0	0	none	0
ice	MPF_FA	0.5	105058	13	2.16	59		0	0	0	none	0
ice	MPF_FA	0.5	105063	13	2.16	61		0	0	0	none	0
ice	MPF_FA	0.5	105181	13	2.16	169		0	0	0	none	0
ice	MPF_FA	0.5	30199	13	2.16	116		0	0	0	none	0
ice	MPF_FA	0.5	42340	13	2.16	136		0	0	0	none	0
ice	MPF_FA	0.5	42342	13	2.16	90		0	0	0	none	0
ice	MPF_FA	0.5	42361	13	2.16	203		0	0	0	none	0
ice	MPF_FA	0.5	44275	13	2.16	129		0	0	0	none	0
ice	MPF_FA	0.5	44276	13	2.16	121		0	0	0	none	0
ice	MPF_FA	0.5	44278	13	2.16	72		0	0	0	none	0
ice	MPF_FA	0.5	44286	13	2.16	132		0	0	0	none	0
ice	MPF_FA	0.5	44288	13	2.16	179		0	0	0	none	0
ice	MPF_FA	0.5	44290	13	2.16	122		0	0	0	none	0
ice	MPF_FA	0.5	105188	13	2.16	155		0	0	0	none	0
ice	MPF_FA	0.5	105194	13	2.16	136		0	0	0	none	0
ice	MPF_FA	0.5	105196	13	2.16	124		0	0	0	none	0
ice	MPF_FA	0.5	135693	13	2.16	254		0	0	0	none	0
ice	MPF_FA	0.5	5248	13	2.16	80		0	0	0	none	0
ice	MPF_FA	0.5	5295	13	2.16	56		0	0	1	single_pass	1
ice	MPF_FA	0.5	5297	13	2.16	103		0	0	3	multi_pass	1
ice	MPF_FA	0.5	5299	13	2.16	168		0	0	0	none	0
ice	MPF_FA	0.5	8642	13	2.16	43		0	0	0	none	0
ice	MPF_FA	0.5	20728	13	2.16	74		0	0	0	none	0
ice	MPF_FA	0.5	27745	13	2.16	123		0	0	0	none	0
ice	MPF_FA	0.5	27763	13	2.16	161		0	0	0	none	0
ice	MPF_FA	0.5	127650	13	2.16	179		0	0	6	multi_pass	1
ice	MPF_FA	0.5	281530	13	2.16	49		0	1	0	none	0
ice	MPF_FA	0.5	305751	13	2.16	210		0	0	0	none	0
ice	MPF_FA	0.5	131207	13	2.16	158		0	0	0	none	0
ice	MPF_FA	0.5	156838	13	2.16	225		0	0	0	none	0
ice	MPF_FA	0.5	168379	13	2.16	161		0	0	0	none	0
ice	MPF_FA	0.5	307442	13	2.16	207		0	0	0	none	0
ice	MPF_FA	0.5	37692	13	2.16	39		0	0	0	none	0
ice	MPF_FA	0.5	73567	12	2.0	225		0	0	0	none	0
ice	MPF_FA	0.5	30123	12	2.0	62		0	0	0	none	0
ice	MPF_FA	0.5	254295	12	2.0	132		0	0	0	none	0
ice	MPF_FA	0.5	292	12	2.0	232		0	0	0	none	0
ice	MPF_FA	0.5	1019	12	2.0	74		0	0	2	multi_pass	1
ice	MPF_FA	0.5	1033	12	2.0	122		0	0	0	none	0
